gene1,gene2,statistic,pvalue
DHRS9,DOCK8,0.866792397898729,0.0001255724895391
DHRS9,EVI2B,0.8901917767964568,4.54749785130403e-05
DHRS9,F2RL1,0.8703256444324999,0.000109083563174
DHRS9,GPR34,0.8691045812349769,0.0001145732934759
DHRS9,IGSF6,0.8539873776555098,0.0002027423896447
DHRS9,KIF18B,0.8763338659495876,8.504781741897158e-05
DHRS9,LILRB4,0.8576981664936487,0.0001772976956712
DHRS9,LPCAT2,0.8632086033367888,0.0001442722968915
DHRS9,LY86,0.9038725726770104,2.2476031924641868e-05
DHRS9,NSUN7,0.9038792620760518,2.246772796056546e-05
DHRS9,OLR1,0.930656711668822,3.930604551622176e-06
DHRS9,P2RY12,0.8599598185522845,0.0001630843310806
DHRS9,P2RY13,0.8650088174077808,0.0001346200716538
DHRS9,PARP15,0.9391943956653276,1.9402864205675605e-06
DHRS9,PLD4,0.8736976679574333,9.500723328564092e-05
DHRS9,PTGS1,0.9000204205289574,2.768608204826838e-05
DHRS9,SMIM35,0.9224964161295344,7.132815615551269e-06
DHRS9,TAC1,0.8630637657786034,0.0001450722427408
DHRS9,TLR1,0.8822193245950956,6.5810363364992e-05
DHRS9,TREM2,0.8809029251467145,6.977545841815301e-05
DHRS9,TSPAN2,0.8861408592256189,5.50559392721898e-05
DLX3,F2RL1,0.8501855110845379,0.0002317451106519
DLX3,KIF18B,0.8553641653789472,0.0001929836390806
DLX3,LINC01736,0.8766096312044612,8.4056283147622e-05
DLX3,LSP1,0.8781668631200724,7.862929138491366e-05
DMRTA2,FFAR1,0.8749459142929973,9.0181405181927e-05
DMRTA2,GPR62,0.8839289980816618,6.093232981844399e-05
DMRTA2,HAGLR,0.8626208705540065,0.0001475403612194
DMRTA2,HOXD1,0.8608932614905782,0.0001574900170331
DMRTA2,LINC00639,0.8540046028886017,0.0002026179164802
DMRTA2,NIPAL4,0.8889546692054435,4.824631384387749e-05
DMRTA2,SLC5A11,0.8651127087262864,0.0001340791934323
DMRTA2,TMEM235,0.8634903572320085,0.0001427262392669
DMRTA2,TRIM59,0.8598911165492232,0.0001635022530925
DNAH17,DOCK10,0.913227461556631,1.3037052478158875e-05
DNAH17,ENPP2,0.9260702112132212,5.540411534074733e-06
DNAH17,ERBB3,0.9023311157603496,2.4456522276876343e-05
DNAH17,EVI2A,0.8879134893735601,5.0682310273177234e-05
DNAH17,FA2H,0.9649169341833066,9.905627583427397e-08
DNAH17,FFAR1,0.923083857748448,6.848382552920663e-06
DNAH17,GAL3ST1,0.9281615831421224,4.750904771254572e-06
DNAH17,GJB1,0.9403712884647653,1.7465341195376236e-06
DNAH17,GLDN,0.9165859228463328,1.0562438659740962e-05
DNAH17,GPD1,0.9168467483537568,1.038738886669663e-05
DNAH17,GPR62,0.911258607892534,1.4692177741742209e-05
DNAH17,HAGLR,0.8788301627943641,7.640463746381258e-05
DNAH17,HOXD1,0.8930973627184565,3.9466083208957504e-05
DNAH17,HSPA2,0.9124793571926068,1.3647227913874822e-05
DNAH17,ICOSLG,0.8797746161168037,7.332426167746659e-05
DNAH17,IQGAP3,0.8691908158955362,0.000114178496393
DNAH17,ITPKB-IT1,0.8535760095868165,0.0002057331626465
DNAH17,KLK6,0.9089164080353128,1.6877440806493562e-05
DNAH17,LDB3,0.942165881311744,1.4815050794402069e-06
DNAH17,LINC00639,0.9049459789513548,2.1174762466455557e-05
DNAH17,LINC01877,0.8835932507908251,6.186664111808354e-05
DNAH17,LINC03002,0.8725308818408349,9.970279422374152e-05
DNAH17,LINC03013,0.871430138180541,0.0001043009276025
DNAH17,LIPE,0.9321458518648724,3.4984036767192005e-06
DNAH17,LOC102723996,0.8797746161168037,7.332426167746659e-05
DNAH17,MAG,0.932247503352022,3.470365211577811e-06
DNAH17,MOG,0.926224480794502,5.478778829879521e-06
DNAH17,MYRF,0.9226093644710992,7.077399543286351e-06
DNAH17,NINJ2,0.9599243733109866,2.0393815403162761e-07
DNAH17,NIPAL4,0.9388756436814486,1.995651638286717e-06
DNAH17,NXPH4,0.8937046001959871,3.829489372741543e-05
DNAH17,PACC1,0.9303066821270564,4.038209596743184e-06
DNAH17,PLD1,0.8655356975151446,0.0001318949141999
DNAH17,PLXNB3,0.8709834859787736,0.0001062143811725
DNAH17,PPP1R14A,0.887343102628882,5.205804820744954e-05
DNAH17,PRR18,0.8824962331379298,6.499975426754368e-05
DNAH17,PTPRH,0.861947820329623,0.0001513550966825
DNAH17,RTKN,0.8888812690562041,4.841490418108301e-05
DNAH17,S1PR5,0.8850972595167342,5.7769052402219705e-05
DNAH17,SLC45A3,0.9421372787616556,1.485456653860806e-06
DNAH17,SLC5A11,0.8998182384203032,2.7984213245153396e-05
DNAH17,SLC6A9,0.952601632316784,5.060537149824203e-07
DNAH17,SMIM5,0.890801608753365,4.415668692569568e-05
DNAH17,SOX10,0.8850363149012208,5.7930745040432095e-05
DNAH17,ST18,0.8711530411099627,0.0001054847330435
DNAH17,TF,0.9584444169450104,2.4824186444530453e-07
DNAH17,TGFA,0.9457901614546116,1.0451605298149673e-06
DNAH17,TMEM125,0.9746744018833708,1.6810747731597586e-08
DNAH17,TMEM233,0.8561853121185257,0.0001873439205649
DNAH17,TMEM235,0.9005086600464435,2.6976659716966664e-05
DNAH17,TMEM255A,0.8563820652735831,0.0001860123060459
DNAH17,TMEM63A,0.9453526052058074,1.0914802189737036e-06
DNAH17,TMEM88B,0.9049581189492474,2.1160400338636933e-05
DNAH17,TRIM59,0.9056661227427628,2.0336259569826773e-05
DNAH17,TYMS,0.9072675853655636,1.856718493119059e-05
DNAH17,UGT8,0.919497424109346,8.737504233070089e-06
DOCK10,ENPP2,0.8945551458849922,3.670152115028971e-05
DOCK10,FA2H,0.9007217877691756,2.6671600659550574e-05
DOCK10,FCRLA,0.8798164989472826,7.3189998874375e-05
DOCK10,FFAR1,0.8776303663226174,8.046633122788298e-05
DOCK10,GAL3ST1,0.911304774324264,1.4651521548629902e-05
DOCK10,GJB1,0.8817131920056178,6.731291459955609e-05
DOCK10,GPD1,0.9260532494292032,5.54722203041584e-06
DOCK10,GPR62,0.9087010646754128,1.7090810550748168e-05
DOCK10,HAGLR,0.9403298891328252,1.7530723715136463e-06
DOCK10,HCG22,0.89601341621981,3.40938474703204e-05
DOCK10,HOXD1,0.8892605031387207,4.754891626121001e-05
DOCK10,HSPA2,0.8831473291024627,6.312525858179139e-05
DOCK10,ITPKB-IT1,0.886082665057217,5.520448747569108e-05
DOCK10,KLK6,0.920133009123453,8.37521914642809e-06
DOCK10,LINC00639,0.8763402716966456,8.502467940375707e-05
DOCK10,LIPE,0.8909597451958221,4.381989780398823e-05
DOCK10,LRRC63,0.8852143716810698,5.745935685071704e-05
DOCK10,NINJ2,0.9351341982641448,2.7467701983968487e-06
DOCK10,NIPAL4,0.9215601760648104,7.605791764691583e-06
DOCK10,PACC1,0.9191394471301572,8.947053287492307e-06
DOCK10,PLXNB3,0.8543728031406015,0.0001999717446116
DOCK10,PTPRH,0.8902533540680457,4.534044912982285e-05
DOCK10,SH3TC2-DT,0.8519804488218635,0.0002176675293053
DOCK10,SLC45A3,0.9092258835665612,1.6574564008425884e-05
DOCK10,SLC5A11,0.875866659974761,8.674903647692378e-05
DOCK10,SLC6A9,0.9243517265371242,6.265655144009699e-06
DOCK10,SOX10,0.8525351415490715,0.0002134577215748
DOCK10,TF,0.915721198189749,1.115988864095538e-05
DOCK10,TGFA,0.9686355877494652,5.387218249565077e-08
DOCK10,TMEM125,0.9280854335203536,4.777956518527765e-06
DOCK10,TMEM235,0.8871358864401864,5.256519323964942e-05
DOCK10,TMEM255A,0.9459405283198536,1.0296158980661695e-06
DOCK10,TMT1B,0.907647915090636,1.81658366149925e-05
DOCK10,TRIM59,0.8571499330324924,0.0001808873820839
DOCK10,UGT8,0.9143339564414228,1.2175056312254728e-05
DOCK2,DOCK8,0.9492655034325356,7.308946183509403e-07
DOCK2,EVI2B,0.8896477692771114,4.667745741739128e-05
DOCK2,GAL3ST4,0.874774627216956,9.083174913561254e-05
DOCK2,GPR34,0.9277786043422472,4.888220633473504e-06
DOCK2,HPGDS,0.8595775907837394,0.0001654203209622
DOCK2,IGSF6,0.894461038191362,3.687515129092176e-05
DOCK2,ITGAL,0.8688061002100445,0.0001159482203791
DOCK2,ITGAM,0.9368387154289032,2.3804593238351718e-06
DOCK2,ITGB2,0.9401753524052994,1.777653970658729e-06
DOCK2,KCNQ1,0.8583026971098922,0.0001734054542118
DOCK2,KIF18B,0.871368340182745,0.000104564014329
DOCK2,LILRA1,0.8985946144813695,2.9844099802919632e-05
DOCK2,LILRB4,0.9029567827157204,2.3636406554943453e-05
DOCK2,LINC01736,0.8977244864656183,3.122613557627875e-05
DOCK2,LPAR5,0.9134184278467348,1.28848739421851e-05
DOCK2,LPCAT2,0.9082509091625852,1.75438604799448e-05
DOCK2,LST1,0.9365008131069128,2.449734589665842e-06
DOCK2,LY86,0.953833887752846,4.388476501748093e-07
DOCK2,MPEG1,0.8729095082854958,9.815918149078084e-05
DOCK2,NCKAP1L,0.9279315568655496,4.833000435386323e-06
DOCK2,NSUN7,0.9068131840751332,1.905602748262725e-05
DOCK2,OLR1,0.9041892432910804,2.2085627958353224e-05
DOCK2,P2RY12,0.859747706527041,0.0001643773844218
DOCK2,P2RY13,0.9051707454126804,2.091012278612824e-05
DOCK2,PARP15,0.8540169087268379,0.000202529029176
DOCK2,PIK3R5,0.9105305893569366,1.5345416879863105e-05
DOCK2,PLD4,0.9379700507045036,2.1599661079904217e-06
DOCK2,PLVAP,0.8854703315772648,5.6787120010886506e-05
DOCK2,PTGS1,0.9148399532253028,1.1796497791903293e-05
DOCK2,RASAL3,0.891542178306852,4.259720254322632e-05
DOCK2,RNASE6,0.9280491816442168,4.7908784779457605e-06
DOCK2,SAMSN1,0.8886267508349902,4.9003163249796085e-05
DOCK2,SELPLG,0.9039872209528927,2.2334053004353917e-05
DOCK2,SMIM35,0.8884488333688626,4.941777221543371e-05
DOCK2,SUSD3,0.8738676339391566,9.43382516722673e-05
DOCK2,SYK,0.875678237347986,8.744278886100163e-05
DOCK2,TBXAS1,0.88638619944958,5.443319614834478e-05
DOCK2,TLR1,0.9469636278500024,9.287527098899404e-07
DOCK2,TLR6,0.9000531578922915,2.763804976899356e-05
DOCK2,TNFAIP8L2,0.8915216671327222,4.263979084723935e-05
DOCK2,TREM2,0.9776456555134112,8.510966223228588e-09
DOCK2,WDFY4,0.9340428185089422,3.004354809925204e-06
DOCK8,EVI2B,0.9036602566276448,2.2740878918132592e-05
DOCK8,GAL3ST4,0.9145817988744877,1.198842969289582e-05
DOCK8,GPR34,0.8827278040003022,6.43280247009268e-05
DOCK8,HPGDS,0.881800264586653,6.705248478221561e-05
DOCK8,IGSF6,0.9362157029049452,2.509448086867493e-06
DOCK8,ITGAL,0.9109759526255756,1.4943083252901308e-05
DOCK8,ITGAM,0.8765716040816819,8.419245983510525e-05
DOCK8,ITGB2,0.8742098757318467,9.300262790442248e-05
DOCK8,KCNQ1,0.8903949368947931,4.503234081990124e-05
DOCK8,KIF18B,0.8812776220608899,6.862787671278583e-05
DOCK8,LILRA1,0.8933083501214731,3.9055933349885184e-05
DOCK8,LILRB4,0.8965280750763062,3.320992892732624e-05
DOCK8,LINC00323,0.8929303654664418,3.9793164192276207e-05
DOCK8,LINC01736,0.9216480751632332,7.560337841946942e-06
DOCK8,LPAR5,0.9248171639214784,6.062072318508357e-06
DOCK8,LPCAT2,0.9450536118268248,1.1240783676294865e-06
DOCK8,LST1,0.9496447424754492,7.018634639748105e-07
DOCK8,LTF,0.8913093701965552,4.308260387465385e-05
DOCK8,LY86,0.907721710065008,1.8088779013700044e-05
DOCK8,MPEG1,0.8765608362138076,8.423105206835679e-05
DOCK8,NCKAP1L,0.957434785592688,2.8272641827809666e-07
DOCK8,NSUN7,0.8934473636280827,3.878757314825028e-05
DOCK8,P2RY13,0.8828223751221884,6.405530229091086e-05
DOCK8,PARP15,0.9157553504882352,1.1135786874088897e-05
DOCK8,PLD4,0.8953113215984957,3.533006565367622e-05
DOCK8,PLVAP,0.9104055206219522,1.545995732965775e-05
DOCK8,PTGS1,0.8941127300023997,3.7523534412885126e-05
DOCK8,RASAL3,0.8917936004746807,4.207793180128353e-05
DOCK8,RNASE6,0.8606764570938191,0.0001587755109944
DOCK8,SAMSN1,0.9181006419538212,9.57820536107251e-06
DOCK8,SELPLG,0.8661625138896591,0.000128710420566
DOCK8,SMIM35,0.8595640717209166,0.0001655034286796
DOCK8,SUSD3,0.8953185984932465,3.531707076105263e-05
DOCK8,SYK,0.9259412885666602,5.592346460239224e-06
DOCK8,TBXAS1,0.9122027147076008,1.3878609331868546e-05
DOCK8,TLR1,0.8990176545512064,2.9190183733469723e-05
DOCK8,TLR6,0.8802329236786061,7.186575472406985e-05
DOCK8,TMEM119,0.8997289882057957,2.8116637234076253e-05
DOCK8,TNFAIP8L2,0.8509383246441119,0.0002257552761005
DOCK8,TREM2,0.9567880805027874,3.067896468649951e-07
DOCK8,WDFY4,0.9431800426032412,1.3467995373118105e-06
ENPP2,ERBB3,0.9041793045433776,2.209779730237611e-05
ENPP2,EVI2A,0.9090740348543924,1.6722622940883014e-05
ENPP2,FA2H,0.9721793547291884,2.8050707473993913e-08
ENPP2,FFAR1,0.8935781443908404,3.853645967846436e-05
ENPP2,FRMD4B,0.8732439621236228,9.681160636415753e-05
ENPP2,GAL3ST1,0.9298885347940014,4.169865098644005e-06
ENPP2,GIPR,0.8929381595400658,3.977785045307874e-05
ENPP2,GJB1,0.9744869647685992,1.7500232245476434e-08
ENPP2,GLDN,0.9492394671652384,7.32922914034405e-07
ENPP2,GPD1,0.8573447893279545,0.0001796049424331
ENPP2,GPR62,0.9352929066950172,2.710849904032872e-06
ENPP2,HAGLR,0.9369997867074418,2.348000187969908e-06
ENPP2,HOXD1,0.9242935761968012,6.291473527754955e-06
ENPP2,HSPA2,0.9161598945480316,1.085347426986839e-05
ENPP2,ICOSLG,0.8968943694223062,3.259211537404633e-05
ENPP2,KLK6,0.969302278477224,4.7929394121266834e-08
ENPP2,LDB3,0.912775109240634,1.3403312584624888e-05
ENPP2,LINC00639,0.9027836567105504,2.386108930271012e-05
ENPP2,LINC01978,0.8747409947933765,9.095988447283055e-05
ENPP2,LINC03002,0.8683856217628303,0.000117907451215
ENPP2,LINC03013,0.9011604589115476,2.605244086024845e-05
ENPP2,LIPE,0.8946212487787623,3.657995339090389e-05
ENPP2,LOC102723996,0.8968943694223062,3.259211537404633e-05
ENPP2,MAG,0.9141495075770648,1.2315461840927904e-05
ENPP2,MOG,0.9523114207256028,5.2303730569707e-07
ENPP2,MYRF,0.9468404982252344,9.40448818946416e-07
ENPP2,NINJ2,0.9630226981975613,1.3179559907103594e-07
ENPP2,NIPAL4,0.952491454870796,5.124479013221071e-07
ENPP2,NXPH4,0.8667119897819149,0.0001259696260674
ENPP2,PACC1,0.9641742549792996,1.1099328481231148e-07
ENPP2,PLD1,0.8723123119010635,0.0001006026735644
ENPP2,PLXNB3,0.8913104751859728,4.308028954962612e-05
ENPP2,PPP1R14A,0.8676117136902199,0.0001215825915389
ENPP2,PRR18,0.9039857876025876,2.2335823580247916e-05
ENPP2,RNF125,0.889641891165351,4.669058834114819e-05
ENPP2,RTKN,0.8528923988737799,0.0002107808399818
ENPP2,S1PR5,0.8776840439474575,8.028099980895794e-05
ENPP2,SLC45A3,0.9447537526339636,1.1575593174726089e-06
ENPP2,SLC5A11,0.9452265796422196,1.1051255335284569e-06
ENPP2,SLC6A9,0.8933458913300653,3.8983315004384965e-05
ENPP2,ST18,0.9084367622735472,1.73556547784606e-05
ENPP2,TF,0.97834694569845,7.152015269293811e-09
ENPP2,TGFA,0.9304356060354269,3.998302582828709e-06
ENPP2,TMEM125,0.9228009787630208,6.98418297653684e-06
ENPP2,TMEM233,0.899241575262589,2.8848749311072045e-05
ENPP2,TMEM235,0.9337792327929264,3.069405260242276e-06
ENPP2,TMEM63A,0.9174770110870492,9.97404028135697e-06
ENPP2,TMEM88B,0.9334357431850764,3.1558808425575005e-06
ENPP2,TRIM59,0.9579961302442208,2.6310425000716577e-07
ENPP2,TYMS,0.9114351043053814,1.453723621332913e-05
ENPP2,UGT8,0.9602481583561788,1.9516121537672505e-07
ERBB3,EVI2A,0.945054360501802,1.1239957679833309e-06
ERBB3,FA2H,0.9352357318999596,2.723746122966557e-06
ERBB3,FFAR1,0.8991007829046395,2.9063052533265792e-05
ERBB3,FRMD4B,0.9428062053395674,1.3952465214850954e-06
ERBB3,GAL3ST1,0.9284390407734672,4.653384747549492e-06
ERBB3,GJB1,0.9236534563114704,6.581406103980296e-06
ERBB3,GLDN,0.970079774498962,4.1684575103993126e-08
ERBB3,HAGLR,0.8561721833263164,0.0001874330450828
ERBB3,HOXD1,0.8960109195940043,3.4098180976238794e-05
ERBB3,HSPA2,0.936339554819434,2.483365464740583e-06
ERBB3,ICOSLG,0.9336214405395946,3.1088890583467858e-06
ERBB3,IQGAP3,0.8942234959502517,3.731635631073108e-05
ERBB3,LDB3,0.9424454876353886,1.443322923584283e-06
ERBB3,LINC00639,0.9454438435069974,1.0816869826682776e-06
ERBB3,LINC01877,0.8924713410975778,4.0703437611879405e-05
ERBB3,LINC01978,0.9246258548645452,6.145093964281341e-06
ERBB3,LINC03002,0.9345566967222728,2.8807418378860907e-06
ERBB3,LINC03013,0.963782316103766,1.1774920975628946e-07
ERBB3,LIPE,0.884752887524142,5.868748251123011e-05
ERBB3,LOC102723996,0.9336214405395946,3.1088890583467858e-06
ERBB3,MAG,0.9246243875588288,6.145734255645567e-06
ERBB3,MOG,0.9742807649931572,1.828517678828983e-08
ERBB3,MYRF,0.943861556269774,1.2619904596930182e-06
ERBB3,NINJ2,0.9261028520151416,5.527324609398173e-06
ERBB3,NIPAL4,0.8994329960944637,2.855942300708829e-05
ERBB3,PACC1,0.9308824001552848,3.862462419959745e-06
ERBB3,PLD1,0.8683984343125654,0.000117847362763
ERBB3,PLXNB3,0.9505748179030554,6.346083287202554e-07
ERBB3,PPP1R14A,0.9596160800427874,2.1259075698855907e-07
ERBB3,PRR18,0.946726752404572,9.513594423010622e-07
ERBB3,RNF125,0.9322459964338206,3.4707795321052783e-06
ERBB3,RTKN,0.9383213865172976,2.0949661204672977e-06
ERBB3,S1PR5,0.9788170207635996,6.344445436469772e-09
ERBB3,SH3TC2-DT,0.861581709143575,0.0001534629490882
ERBB3,SLC45A3,0.8932276224644551,3.921245794996912e-05
ERBB3,SLC5A11,0.859458313356416,0.0001661547221863
ERBB3,SLC6A9,0.8933202837546066,3.903283759830969e-05
ERBB3,SMIM5,0.9491566525913054,7.39404782696572e-07
ERBB3,SOX10,0.9118392106512984,1.4187437174476477e-05
ERBB3,ST18,0.982624635725858,2.149183005186114e-09
ERBB3,TF,0.9201243873018576,8.380051108655036e-06
ERBB3,TGFA,0.8790030069373574,7.58332911625408e-05
ERBB3,TMEM125,0.8863639695708322,5.448938807894116e-05
ERBB3,TMEM63A,0.9643702063736728,1.0773589168248149e-07
ERBB3,TMEM88B,0.9691551151355526,4.9192892363890054e-08
ERBB3,TMPRSS5,0.8758562407311437,8.678728363303784e-05
ERBB3,TRIM59,0.9237363869491833,6.543246994397696e-06
ERBB3,TYMS,0.9554370855371264,3.624428590666817e-07
ERBB3,UGT8,0.9181281320669764,9.561052934147344e-06
EVI2A,FA2H,0.9177757847653644,9.782786746275389e-06
EVI2A,FRMD4B,0.9402242573874912,1.7698448240141155e-06
EVI2A,GAL3ST1,0.8856003108525647,5.644817307709526e-05
EVI2A,GHRL,0.8580893861526807,0.0001747709888047
EVI2A,GIPR,0.8691505216497342,0.0001143628348496
EVI2A,GJB1,0.919118138042812,8.959653724972155e-06
EVI2A,GLDN,0.9469019250386324,9.345990328369636e-07
EVI2A,GPR62,0.8589213342821362,0.0001694932135091
EVI2A,HAGLR,0.8708431086976495,0.0001068215156636
EVI2A,HOXD1,0.9166306135746448,1.053227732059357e-05
EVI2A,HSPA2,0.9014567719188912,2.564079301212309e-05
EVI2A,ICOSLG,0.9142238494262456,1.2258715404293751e-05
EVI2A,ITPKB-IT1,0.8555332835625397,0.0001918112030873
EVI2A,KLK6,0.8585108717998342,0.0001720810136126
EVI2A,LDB3,0.9155906973647048,1.1252372786613177e-05
EVI2A,LINC00639,0.917455660910371,9.98782176456772e-06
EVI2A,LINC01877,0.8622635915722422,0.0001495556824416
EVI2A,LINC01978,0.8946591764340869,3.6510347991553584e-05
EVI2A,LINC03002,0.9393179177665326,1.91916885757806e-06
EVI2A,LINC03013,0.9463180447244802,9.914137090899392e-07
EVI2A,LOC102723996,0.9142238494262456,1.2258715404293751e-05
EVI2A,MAG,0.9089964807591094,1.6798651392857376e-05
EVI2A,MOG,0.9516208706755044,5.653157149709756e-07
EVI2A,MYRF,0.9277796010379727,4.887859154698827e-06
EVI2A,NINJ2,0.927394628679589,5.029096898604965e-06
EVI2A,NIPAL4,0.920145682849958,8.368120441591369e-06
EVI2A,PACC1,0.9351533231611928,2.7424213812122425e-06
EVI2A,PLD1,0.9160290766636684,1.0944126958636304e-05
EVI2A,PLXNB3,0.8887998825648906,4.860239031734751e-05
EVI2A,PPP1R14A,0.9463500537786894,9.882282252137072e-07
EVI2A,PRR18,0.8777844844462805,7.99351292488591e-05
EVI2A,RNF125,0.9575631607301344,2.7813742667783617e-07
EVI2A,RTKN,0.8954014791990123,3.516933523712404e-05
EVI2A,S1PR5,0.925115219127871,5.93453398447196e-06
EVI2A,SLC45A3,0.9027611840038996,2.389037991070464e-05
EVI2A,SLC5A11,0.8591738535801876,0.0001679166612784
EVI2A,SLC6A9,0.9053628663783868,2.0686036002698406e-05
EVI2A,SMIM5,0.9149342431230084,1.1727016388560928e-05
EVI2A,SOX10,0.875008102184384,8.994621364988437e-05
EVI2A,ST18,0.9445299133629432,1.1830755240123937e-06
EVI2A,TF,0.943778258225832,1.272117629007163e-06
EVI2A,TGFA,0.8864127783356869,5.436607194758494e-05
EVI2A,TMEM125,0.8773855391645962,8.131598822002151e-05
EVI2A,TMEM63A,0.9561222644764265,3.3327622010801404e-07
EVI2A,TMEM88B,0.9324015846013762,3.428211933715922e-06
EVI2A,TMT1B,0.8710233545120025,0.0001060424528937
EVI2A,TRIM59,0.9401769406452484,1.7773999227601295e-06
EVI2A,TYMS,0.9508236210891186,6.175341139262694e-07
EVI2A,UGT8,0.9459789863155644,1.025670448701421e-06
EVI2B,FCRLA,0.8676450861272385,0.0001214222480712
EVI2B,GPR34,0.8885011859157276,4.9295481673147136e-05
EVI2B,HCG22,0.8851344491626933,5.767056214759447e-05
EVI2B,IGSF6,0.929351184904982,4.344126127582778e-06
EVI2B,ITGAL,0.8714476690069901,0.0001042263917149
EVI2B,KIF18B,0.8759414808806747,8.647477846845859e-05
EVI2B,LILRB4,0.8543559020401934,0.0002000926030413
EVI2B,LINC00323,0.9133347850372188,1.2951350546462592e-05
EVI2B,LINC01736,0.918755383000786,9.176363685905396e-06
EVI2B,LPAR5,0.8513275000049542,0.0002227074529797
EVI2B,LPCAT2,0.9642729419140664,1.0934289938517676e-07
EVI2B,LY86,0.8714128425064512,0.0001043745054428
EVI2B,MPEG1,0.8503658911398227,0.0002302985132332
EVI2B,NCKAP1L,0.8666135497366328,0.0001264571874491
EVI2B,NSUN7,0.8664931673305352,0.0001270554736797
EVI2B,OLR1,0.9255665001909944,5.7455635788536605e-06
EVI2B,P2RY13,0.9037259182772132,2.265870458037659e-05
EVI2B,PARP15,0.8833014119577759,6.268806019818393e-05
EVI2B,PDYN,0.8735927319783786,9.542214917745374e-05
EVI2B,PIK3R5,0.8603626757769555,0.0001606508149914
EVI2B,PRPH,0.856238659217575,0.0001869821222469
EVI2B,PTGS1,0.891261510145362,4.318293930192298e-05
EVI2B,SMIM35,0.8974428366518946,3.1684337246491614e-05
EVI2B,SUSD3,0.8535906437454345,0.0002056261686964
EVI2B,SYK,0.8541838365121213,0.0002013263442222
EVI2B,TLR1,0.8695017487566481,0.0001127640080234
EVI2B,TLR6,0.8570605843555132,0.000181477862099
EVI2B,TREM2,0.9259022665585102,5.608143314454925e-06
EVI2B,TREML1,0.8896716238720399,4.662419981872885e-05
EVI2B,UGT8,0.8556170009879339,0.0001912329237104
EVI2B,WDFY4,0.8840508439251994,6.05960700862788e-05
EVI2B,ZNF300,0.9187750292273524,9.164519742307764e-06
F2RL1,GPR17,0.8699401295861884,0.0001107935594424
F2RL1,GPR34,0.8540941241668534,0.0002019719965465
F2RL1,KIF18B,0.8910385748401087,4.365278314539853e-05
F2RL1,LILRB4,0.8591488388837699,0.0001680723116071
F2RL1,NSUN7,0.947586547678412,8.71375025955308e-07
F2RL1,PDYN,0.8704680026779793,0.0001084574760689
F2RL1,PIK3R5,0.8577784033785065,0.0001767771243453
F2RL1,ST6GALNAC2,0.8833914680655274,6.243365861424359e-05
F2RL1,TAC1,0.8836368273501407,6.174473287456149e-05
FA2H,FFAR1,0.9425618887616029,1.4276645706673922e-06
FA2H,FRMD4B,0.8572218062259289,0.0001804135046637
FA2H,GAL3ST1,0.947498035993934,8.793478805881706e-07
FA2H,GIPR,0.8596824329807949,0.0001647769381946
FA2H,GJB1,0.9742613572309812,1.8360509587497053e-08
FA2H,GLDN,0.955552194695242,3.574031963200064e-07
FA2H,GPD1,0.8628964216686613,0.0001460008964104
